0x1943d4b6ef3e8b4cbf217a515483129832526f1c,2660000000000000000000
0xfcc61af0cd18b7b72e74822206c5178f09e10f1e,12512000000000000000000
0x5adf65f18cbab42e1435c21b25bf417c46219816,2660000000000000000000
0xf090a67dcfdf3544ee725c549fef745e5aa1f19d,21280000000000000000000
0xbe2397e6f53adb18133bb79cd2054e3b327e4a0f,13300000000000000000000
0xd8c3e082820537b699e6fa65e557ba823767b4f7,15428000000000000000000
0xa8f517bf1d1a25c69d2557d925138a6366b3cd56,438900000000000000000000
0x8be85045e2121fc07e6cabfa2a6726b711b67cd4,13300000000000000000000
0xd78cd6f8ee620535190f42eab20be8f8a32e7acc,2660000000000000000000
0x0fac3479b2eacb02445932e5b65122d6ffab3db8,31920000000000000000000
0x714999adf172d5a5939c8372da74d1a7af800eed,6118000000000000000000
0x9f18755246db349883dd5ef4517575daafbfae24,7980000000000000000000
0x8e08e129d3d454b3da820e531ada5bf2e5516b02,53200000000000000000000
0x4e20e059ec30fa1a4022daf0acb132328593e764,2660000000000000000000
0xeccca96ebf366e9dd6eaab3aea90b03ec2ff996a,27072682000000000000000
0x2a37a7f8e51d326eb49014a650792b892e69fc5e,10640000000000000000000
0x35744346175f9fe25cfa6b2c991d5f978255c25d,25536000000000000000000
0x6e4fd9b5c25c3336a7decfb7593ee08cfa91580a,3591000000000000000000
0x8fba1c8e4329042a9cdf6db177c299ee7a672201,7980000000000000000000
0x6a7b244d101e7ee6ef6cdc754c472a55c2f48f1b,42560000000000000000000
0xbe2c71e3ac19cd7075dfbc063c0e19712b87006f,7980000000000000000000
0xab5c66fb3c83fd0c48fc1abd81fc3488b34c76c1,15960000000000000000000
0x5e469ba913a7906e5e0ab261a6e62ac415a872ad,13300000000000000000000
0xca39b3e9437799e07078c83f074b217d8bd01c57,5320000000000000000000
0x74e8e2b0251527732c658e3d76b473cbb41cc16b,41680000000000000000000
0x377bb18b29519e292b902b9603428d081efac247,13300000000000000000000
0xe8c2b305d236c5f89e6922386120d0e6dd578bdd,119700000000000000000000
0xb57cf35ec74cbf7dc63c77e593ab42a56894a834,84774200000000000000000
0xa37afb192dc2c6a3baf278e3e373a1bb2cb73f51,20003200000000000000000
0xfe480068fabf8ea61a23c59d289f0f9bb56a2f04,5320000000000000000000
0x5d489b1402793f6f897e19c718909e815c8d0375,26600000000000000000000
0xf6d9be3b8d7b93f4a278b4342401f89f411ebb0d,603820000000000000000000
0x024fda1406e32cfd0893eb76ffd3e3468c2a1231,84721000000000000000000
0xbf821a3105d527bec307521e3d4a09077e6c2e89,13300000000000000000000
0xfa21fdcd6f7d34d5dd8f52ad94c942a531662830,5320000000000000000000
0xf8dbb612b0798c12892a3b50dfffa0d7a44a6c1c,55860000000000000000000
0x11afe384270b6720c47b8c68b656285469f7cc8d,103740000000000000000000
0x3541adee27d39fdaf4f01e8ad64cca8bd89341f3,4328793070756228200000
0xb216e77ad2575d48b9f12127311cc196c20c09b1,26600000000000000000000
0x3f0ceebaaae9cec9dc7e07eedf56261cb332c25a,14098000000000000000000
0xdb77365d65130e504b90be5c0260578bccf17ce8,2660000000000000000000
0x06ca84c6a4c554b898688574b14a7751146a3c96,14630000000000000000000
0x4bb6eaaca883ff9d810205fbe3218a14e39dea3f,5320000000000000000000
0x99fa96a9124f347724bf405370a359929bd72010,51870000000000000000000
0x870bf27355f850404bdddbe31f71fd8952d34e09,19080000000000000000000
0x92406d30890e7e769d1e6ad0839e9f8672d8b01d,154076000000000000000000
0x1e957ddc389f612b34a288c92a5a096128609cda,102032000000000000000000
0xad8b7da625b9ce6b82703983c9abe461de6bd200,39900000000000000000000
0xdb991d82d269c490b73f7219b19940724cd39802,355746800000000000000000
0xc5d3291d5d6db9e8189eb9eccc03f2a15d90ff3b,2660000000000000000000
0x331dd50e31e6a7c31338b26e61c6a442a681fa1e,13300000000000000000000
0xbd7f85b5f69ca1f89dbb2529aefbb637498876b0,26600000000000000000000
0x74cc2a6f3053e7880fe3605e078537a1f5431845,5586000000000000000000
0x43ee8fc9c32c639488449f97bbe775859203e5a0,39972000000000000000000
0xfc923808d288a3131bafc36a248f4cdd6f29e0da,11310000000000000000000
0xe9c5aac10b74a51df248012b6d28c7a1aaddcafb,266000000000000000000000
0x7ace751c83a0f8af530345b904737aae98f21be7,13300000000000000000000
0x13148f7a44f78415ba50e8d6a9d7f97ad5a5aff6,31920000000000000000000
0x34246fd29cf202b7b2455e0d503d2f03a7280d6f,58971000000000000000000
0xb1fb74647e14be219a5972bf85e6d39d6efcc6a4,10640000000000000000000
0x5ee71f0424caa33de99f4629a0ffa802301fd770,152285000000000000000000
0xb9c3e548ef21792b1bd7624fcae4b352d82eea59,76714525029100000000000
0xe34aa12f9f86c45a31169a0f691db5afb365752c,13300000000000000000000
0x1270cf3628eca6ead340ee3362d6813bae5ec3db,2660000000000000000000
0xa985aacc561e80db1aa0587a7b0d62a1617e9edb,560363140000000000000000
